p4z2r5,2.85338,-0.670568,0
p4z2r50,3.54585,-2.65344,0
p4z2r6,3.53491,-2.60704,0
p4z2r61,3.28151,-2.55531,0
p4z2r62,3.23171,3.40154,0
p4z2r63,3.2781,3.52366,0
p4z2r64,-3.91434,0.159932,8
p4z2r65,2.18704,2.17192,0
p4z2r66,-4.10851,0.121929,9
p4z2r67,3.25623,3.51365,0
p4z2r68,3.21443,3.29757,0
p4z2r69,3.36522,-2.18543,0
p4z2r7,3.26709,3.21834,0
p4z2r71,-3.7875,0.077136,8
p4z2r72,3.37259,-2.23634,0
p4z2r73,3.21346,3.36136,0
p4z2r75,-3.41462,0.0024536,8
p4z2r76,-3.74373,0.0503431,8
p4z2r77,3.39432,-2.58784,3
p4z2r78,-3.57856,0.0738429,8
p4z2r79,3.12838,3.23711,0
p4z2r8,1.91871,-1.75791,3
p4z2r80,3.43598,-2.39586,0
p4z2r9,3.49524,-2.63501,8
